RBD;NOM_RBD
5666;LICEO CAMILO HENRIQUEZ DE TEMUCO
5667;ESC.PARTIC. MONS.GUIDO DE RAMBERGA
5668;ESCUELA BASICA VISTA VERDE
5669;COLEGIO MADRE ADMIRABLE DE SCHOENSTATT
5670;COLEGIO SAN FRANCISCO
5675;ESCUELA PARTICULAR ARTURO ARRIAGADA
5677;ESC. ESP.RETARDO MENTAL LAS ARAUCARIAS
5678;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN
5680;ESC.PART.SAN FRANCISCO DE ASIS DE TEMUCO
5682;ESCUELA PARTICULAR FRANCIA
5683;ESCUELA PARTICULAR PADRE VENANCIO
5684;ESCUELA PART. WENCESLAO VALDIVIA
5686;ESCUELA PARTICULAR EL ROBLE
5690;ESCUELA PARTICULAR LA ESPIGA
5693;ESCUELA PARTICULAR ESTRELLA DE BELEN
5694;ESCUELA PARTICULAR ALIANZA
5695;ESCUELA PARTICULAR SAN RAFAEL ARCANGEL
5697;ESCUELA PARTICULAR LAS AMERICAS
5698;ESCUELA PARTICULAR ARAUCANIA
5703;LICEO TECNICO PROF. CENTENARIO
5706;ESCUELA PARTICULAR SAN JUAN
5709;ESCUELA PARTICULAR LOS TRIGALES
5713;COLEGIO PARTICULAR I. CULTURA BRITANICA
5714;ESCUELA PART.SANTA MARIA DE LA RIBERA
5716;PADRE BARTOLOME DE LAS CASAS
5717;ESCUELA PARTICULAR CLAUDIO MATTE
5719;ESCUELA PARTICULAR ARAUCANIA
5720;COLEGIO ÑIELOL CHE KIMUN
5722;ESCUELA PARTICULAR PAPELUCHO
5725;ESCUELA PARTICULAR SAN BERNARDO
5726;COLEGIO MANUEL MONTT
5729;LICEO TÉCNICO FEMENINO SANTA CRUZ ÑIELOL
5730;ESCUELA PARTICULAR ROBLE HUACHO
5731;ESCUELA PARTICULAR MILLAHUECO
5732;ESCUELA PARTICULAR MAQUEHUE
5734;ESCUELA PARTICULAR BOTRONHUE
5737;ESCUELA PARTICULAR HERMANO PASCUAL
5740;ESCUELA PARTICULAR SAN MANUEL
5745;ESCUELA PARTICULAR MILLANTU
5746;ESCUELA PARTICULAR MONO PAINE
5747;ESCUELA BELLAVISTA DE COYAHUE
5748;ESCUELA PARTICULAR LAS LOMAS
5750;ESCUELA PARTICULAR CRUZ DE MAYO
5751;ESCUELA SAN ANTONIO DE NIENOCO
5752;ESCUELA PARTICULAR SAN PEDRO RAPA
5753;ESCUELA PARTICULAR SAN MIGUEL
5754;ESCUELA PARTICULAR NUEVA MEMBRILLAR
5756;ESCUELA PARTICULAR RENGALIL
5759;ESCUELA PARTICULAR BOYECO
5760;ESCUELA PARTICULAR DIEGO PORTALES
5761;ESCUELA SAN MARTIN DE PORRES
5763;ESCUELA PARTICULAR MANZANAR DE LLEUPECO
5764;ESCUELA PARTICULAR ZANJA
5765;ESCUELA PARTICULAR KIMELTU DE PANCO
5766;ESCUELA BÁSICA PARTICULAR SUBVENCIONADA GUIDO BUCHER
5767;ESCUELA PARTICULAR TRES CERROS
5768;ESCUELA PARTICULAR SAN VICENTE
5770;ESCUELA BASICA KOYAM
5773;ESCUELA PARTICULAR LUIS CRUZ MARTINEZ
5774;ESCUELA PARTICULAR SAN FRANCISCO
5776;ESCUELA PARTICULAR VIRGEN DE GUADALUPE
5778;ESCUELA PARTICULAR EL VALLE
5779;ESCUELA PARTICULAR EL ESFUERZO
5781;ESCUELA PARTICULAR ARAUCO
5782;ESCUELA PARTICULAR SIGLO XXI
5783;ESCUELA PARTICULAR SAN JOSE
5784;ESCUELA PARTICULAR SARGENTO CANDELARIA
5785;ESCUELA PARTICULAR SAN MATEO
5790;ESCUELA PARTICULAR EL CRUCERO
5791;ESCUELA PARTICULAR WITRAMALAL
5793;ESCUELA ANDRES BELLO
5794;ESCUELA PARTICULAR PROF.ANDRES AGUAYO
5796;ESCUELA PARTICULAR DOCTOR MUHAJIR
5797;ESCUELA PARTICULAR REPOCURA
5798;ESCUELA PARTICULAR NIRRIMAPU
5799;ESCUELA SANTA INES DE CAIVICO
5800;ESCUELA PARTICULAR JOSE LUIS SANFUENTES
5801;ESCUELA PARTICULAR POETA ERCILLA
5803;ESCUELA PARTICULAR PICHI ITINENTO
5806;ESCUELA PARTICULAR DAVID RIADI MATUS
5807;ESCUELA PARTICULAR LA ROCA
5813;COLEGIO CENTENARIO
5814;COLEGIO SANTA CRUZ
5816;COLEGIO METODISTA
5823;LICEO H-C JORGE TEILLIER SANDOVAL
5824;ESC. BASICA NUMERO SEIS
5825;ESC. BASICA AMELIA GODOY
5827;ESCUELA IRENE FREI
5828;ESC. BASICA GUACOLDA
5829;ESCUELA LOS CACHORROS
5830;ESCUELA DE LAUTARO
5831;LICEO LOS CASTANOS
5832;ESC. BASICA NIERECO
5833;ESC. BASICA REWE KIMUN
5834;ESC. BASICA ALTO MECO
5835;ESC. BASICA VILLA COIHUECO
5837;ESCUELA DOLLICO ALTO
5838;ESC. BASICA LAS MINAS
5844;ESC. BASICA SAN LUIS DE ROBLER-A
5846;ESC. BASICA TRES ESQUINAS
5847;ESC. BASICA SANTA YOLANDA
5849;ESC. BASICA PUMALAL
5850;ESC. BASICA VISTA HERMOSA
5851;ESC. BASICA CHUMIL
5852;ESC. BASICA EL ESCUDO
5854;ESC. BASICA VEGA LARGA
5855;ESC. BASICA MUCO CHUREO
5857;ESC. BASICA MALPICHAHUE
5861;ESC.PART.SAN FRANCISCO DE ASIS - LAUTARO
5862;ESCUELA PARTICULAR CORAZON DE JESUS
5868;ESCUELA PARTICULAR QUILACURA
5869;ESCUELA PARTICULAR SANTA TERESA
5871;ESCUELA PARTICULAR SANTA TERESITA
5872;ESCUELA PARTICULAR HUINCA RAILAO
5873;ESCUELA PARTICULAR LOS HUALLES
5875;ESCUELA PARTICULAR NUEVA DOLLINCO
5876;ESCUELA PARTICULAR SAN RAFAEL
5878;ESCUELA PARTICULAR VALLEPENCO
5879;LICEO ISABEL POBLETE V.
5880;ESCUELA EDUARDO FREI MONTALVA
5885;ESCUELA LOS QUIQUES
5888;ESC. BASICA PARLAMENTO
5893;ESCUELA PARTICULAR LAS CEREZAS
5894;ESCUELA PARTICULAR LA ESTRELLA
5896;ESCUELA JAPON
5897;COLEGIO AMERICA
5899;ESCUELA DAGOBERTO GODOY
5901;ESC. BASICA VEGA REDONDA
5902;ESCUELA MARTIN ALONQUEO PIUTRIN
5905;ESC. BASICA COLLIN ALTO
5911;ESC. BASICA CANTINO
5919;ESCUELA PADRE OSVALDO VEGA
5921;COMPLEJO EDUCACIONAL PADRE NICOLAS
5923;LICEO AGRICOLA CRUZ DEL SUR
5927;ESCUELA PARTICULAR CODINHUE
5930;ESCUELA PARTICULAR SANTA GERTRUDIS
5931;ESCUELA PARTICULAR MALLA
5933;ESCUELA PARTICULAR EL NATRE
5935;ESCUELA PARTICULAR SANTA TERESITA
5938;SAN MIGUEL DE QUINTRILPE
5940;ESCUELA PARTICULAR VIRGEN DE FATIMA
5942;ESCUELA PARTICULAR SAN ANTONIO
5947;ESCUELA PARTICULAR CRUZ DEL SUR
5952;ESCUELA PARTICULAR SANTA MONICA
5954;ESCUELA PARTICULAR LOS ROBLES
5955;ESCUELA PARTICULAR MONTERREY
5957;LICEO MUNICIPAL ATENEA
5959;LICEO ARTURO VALENZUELA
5960;ESCUELA BASICA LAS HORTENCIAS
5962;ESCUELA HECTOR VALENZUELA CEA
5963;ESC. BASICA LLANQUI LLANQUI
5964;ESC. BASICA SAN CAMILO
5970;ESCUELA VIDA Y PAZ
5973;ESC. BASICA EL ROSAL
5975;ESC. BASICA FAJA 2000 HUICHAHUE
5977;ESC. BASICA QUINETRU
5980;ESC. BASICA LLAULLAHUE
5981;ESCUELA PAULO ARAVENA ARAVENA
5984;ESC. BASICA LO SCHMITH
5985;ESCUELA LA MANANA
5987;ESC. BASICA LEUFUCHE
5990;ESCUELA BASICA QUECHEREHUE
5992;COMPLEJO EDUCACIONAL JUAN BOSCO
5993;ESCUELA LEOVIGILDO KLEY
5994;ESCUELA PARTICULAR SUBVENCIONADA PADRE MARCELINO HUICHAMIL
5995;ESCUELA PARTICULAR QUECHEREHUE
5998;ESCUELA PARTICULAR LA BASTILLA
5999;ESCUELA PARTICULAR PADRE BERNABE
6003;ESC. PART. STA. ISABEL DE TRAFAMPULLI
6005;ESCUELA AURORA DE CHILE
6006;ESCUELA PARTICULAR ALAMEDA
6007;LICEO LOS ANDES
6009;ESC. BASICA MOLULCO
6011;ESC. BASICA MOLULCO
6012;ESC. BASICA CUMCUMLLAQUE
6015;ESC. BASICA CURACALCO
6017;ESCUELA MUNICIPAL CARÉN
6018;ESCUELA PARTICULAR SAN GABRIEL
6019;ESCUELA PARTICULAR LLAIMA
6021;ESCUELA PARTICULAR CAREN
6022;ESCUELA PARTICULAR LA SUERTE
6023;ESCUELA PARTICULAR PALIHUEPILLAN
6024;ESCUELA PARTICULAR EL RETIRO
6025;ESCUELA DAHUELHUE
6027;COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S
6029;ESCUELA RUCA MANKE
6030;ESCUELA JERONIMO NECULPAN
6031;ESCUELA EL SANTILLO
6032;ESCUELA MAMUIL MALAL
6036;ESCUELA LICANCURA
6037;ESCUELA PUENTE BASA
6038;COMPLEJO EDUCACIONAL RUKA NGEN
6039;ESCUELA PARTICULAR CATRIPULLI
6040;ECO ESCUELA ANTU MAWIDA
6041;ESCUELA PARTICULAR LOS RAULIES
6042;ESCUELA PARTICULAR VIRGEN DE RINCONADA
6043;ESCUELA PARTICULAR LONCOFILO
6044;ESCUELA PARTICULAR MAITE
6045;ESCUELA PARTICULAR PANQUE
6046;ESCUELA PARTICULAR MAITE ALTO
6048;ESCUELA PARTICULAR MAICHIN
6049;ESCUELA PARTICULAR LOS SAUCES
6051;LICEO DE HOTELERIA Y TURISMO
6052;ESCUELA CARLOS HOLZAFEL
6053;ESCUELA JOSE MIGUEL MARTINEZ SOTO
6054;ESC. BASICA QUELHUE
6056;ESCUELA BASICA MUNICIPAL DE EL CLARO
6060;ESC. BASICA VILLA SAN PEDRO
6062;ESC. BASICA PICHARES
6063;ESC. BASICA CANDELARIA
6066;ESC. BASICA CARILEUFU
6069;ESC.BASICA PAILLACO
6070;COMPLEJO EDUCACIONAL PABLO SEXTO
6071;ESCUELA PARTICULAR NTRA.SRA.DE FATIMA
6072;ESCUELA PARTICULAR RAMON GUINEZ
6075;ESCUELA PARTICULAR SAN LUIS
6076;ESCUELA PARTICULAR CABURGUA
6077;ESCUELA PARTICULAR QUETROLELFU
6082;ESCUELA SANTA ROSA DE LLAFENCO
6083;ESCUELA PARTICULAR RELICURA
6084;LICEO BICENTENARIO ARAUCANÍA
6085;LICEO POLITECNICO VILLARRICA
6086;ESCUELA JOSE ABELARDO NUNEZ
6087;LICEO ALEXANDER GRAHAM BELL
6088;ESCUELA VALENTIN LETELIER
6089;ESCUELA VOIPIR DE NANCUL
6090;ESCUELA MARIANO LATORRE
6091;ESC.ESP.RET.MENTAL BEATO LUIS ORIONE
6092;ESCUELA EPUKLEI
6093;ESCUELA MOLCO ALTO
6097;ESCUELA LAS VERTIENTES
6107;ESCUELA CONQUIL
6108;ESCUELA MANANTIAL
6112;COLEGIO DE HUMANIDADES DE VILLARICA
6113;ESCUELA INDUSTRIAL SAN JOSE
6115;COMPLEJO EDUCACIONAL SAN AGUSTIN
6116;ESCUELA PARTICULAR SAGRADA FAMILIA
6117;ESCUELA PARTICULAR NANCUL
6118;COLEGIO SANTA CRUZ
6119;LICEO PART. LIBERTAD
6120;COLEGIO ALBERTO HURTADO
6121;ESCUELA PARTICULAR PUCARA ALTO
6122;ESCUELA PARTICULAR ADVENTISTA
6123;ESCUELA PARTICULAR ARTURO PRAT
6124;ESCUELA PARTICULAR PEDRO AGUIRRE CERDA
6126;ESCUELA PARTICULAR NUEVA ESPERANZA
6127;ESCUELA PARTICULAR CUDICO
6129;ESCUELA PARTICULAR HUECHULELFU
6135;ESCUELA PARTICULAR LUIS CRUZ MARTINEZ
6137;ESCUELA PARTICULAR SAN LUIS
6138;ESCUELA PARTICULAR CALFUTUE
6139;ESCUELA PARTICULAR SANTA RITA
6140;ESCUELA PARTICULAR NUEVA LONCOTRARO
6142;ESCUELA PARTICULAR LIUMALLA
6143;ESCUELA PARTICULAR RAYENKO
6147;ESCUELA PARTICULAR NELTUME
6149;ESCUELA PARTICULAR SANTA FILOMENA
6151;ESCUELA PARTICULAR PUENTE BASA
6154;ESCUELA PARTICULAR CURILELFU
6155;ESCUELA PARTICULAR SAN FRANCISCO
6157;ESCUELA PARTICULAR VIRGEN CANDELARIA
6160;ESCUELA PARTICULAR CARMELITA
6163;LICEO JUAN SCHLEYER
6164;ESCUELA JUAN SEGUEL
6165;ESCUELA RAIMAPU
6166;ESCUELA LA ESPERANZA
6167;ESC. ESP.RET.MENTAL PAUL HARRIS
6168;ESCUELA LENFUEN
6170;ESCUELA ARMANDO QUINTULEN
6173;ESCUELA RUCAHUE
6175;ESCUELA LAS PALMERAS
6177;ESCUELA CACIQUE AILLANIR
6178;ESCUELA BASICA QUETROCO
6179;ESCUELA RURAL EL LLIUCO
6180;ESCUELA DOLLINCO
6181;ESCUELA COIPUE
6183;ESCUELA ALLIPEN
6188;COLEGIO SANTA CRUZ DE FREIRE
6189;ESCUELA PARTICULAR ARTURO PRAT
6190;ESCUELA PARTICULAR GENERAL PRIETO
6192;ESCUELA PARTICULAR LAS PATAGUAS
6198;COLEGIO AYÜN MAPU
6200;ESCUELA PARTICULAR EL TESORO
6204;ESCUELA PARTICULAR SAN ISIDRO LABRADOR
6205;ESCUELA PARTICULAR SAN MANUEL DE LOLEN
6206;ESCUELA PARTICULAR ROSARIO VASQUEZ DE V.
6207;ESCUELA PARTICULAR RUPAYAN DE MALLOHUE
6208;REDUCCIÓN PAINEMIL
6210;LICEO AGRICOLA PUQUEREO
6211;ESCUELA PARTICULAR MAHUIDACHE
6214;ESCUELA PARTICULAR RENACER
6216;ESCUELA PARTICULAR SAN ANTONIO
6219;ESCUELA PARTICULAR TRAPILHUE
6220;ESCUELA PARTICULAR PATRIA NUEVA
6221;ESCUELA PARTICULAR SAN ROQUE
6222;ESCUELA PARTICULAR SANTA ELENA
6223;LICEO DE CIENCIAS Y HUMANIDADES
6224;ESCUELA UNION LATINOAMERICANA
6225;ESCUELA JUAN BTA. CHESTA CH.
6227;ESCUELA LAS AMERICAS
6228;ESCUELA RIO TOLTEN
6230;LICEO MUNICIPAL LA FRONTERA
6231;ESC. BASICA LOS GALPONES
6237;ESCUELA NUEVO HORIZONTE
6244;ESCUELA SUSANA ORTIZ
6245;ESCUELA EL ESFUERZO
6248;ESCUELA CHADA
6251;ESCUELA RESERVA FORESTAL MAHUIDANCHI
6252;LICEO POLITECNICO PITRUFQUEN
6253;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL
6254;COLEGIO MADRES DOMINICAS
6262;ESCUELA PARTICULAR RESERVA RAIN
6263;ESCUELA PARTICULAR MUNE BAJO
6267;LICEO PARTICULAR SUBV.QUINQUE
6268;ESCUELA PARTICULAR HUEFEL COMUY
6269;COMPLEJO EDUCACIONAL ANDRES A. GORBEA
6270;LICEO JOSE VICTORINO LASTARRIA
6271;ESCUELA BASICA CINCO
6272;ESCUELA BASICA LICARAYEN
6273;ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.
6276;ESCUELA BASICA MUNICIPAL SAN JUSTO
6279;ESCUELA MELIRREHUE
6280;ESCUELA BASICA EL RINCO
6281;ESCUELA EL LIUCO
6282;ESCUELA EL LAUREL
6283;ESCUELA CUARTA FAJA
6285;ESCUELA BASICA LOS PERALES
6289;ESCUELA FAJA RICCI
6290;ESCUELA PIDENCO ALTO
6294;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN
6300;COLEGIO JUAN PABLO II
6301;LICEO POLITECNICO ANDRES BELLO
6302;LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA
6303;ESCUELA EGON ERNTS KEUTMANN BESGEN
6304;ESCUELA ALBORADA
6305;ESCUELA DOMITILA PINNA PARRA
6308;ESCUELA ESPECIAL RETARDO MENTAL WE NEPEN
6315;ESCUELA RUCAHUE
6317;ESCUELA EL CASTILLO
6319;ESCUELA ESMERALDA
6322;ESCUELA WINGKUL-NIGEN
6323;ESCUELA WENUY KUDAU
6325;ESCUELA PUKOYAM
6327;ESCUELA BASICA LUMACO SUR
6329;ESCUELA QUESQUECHAN
6332;ESCUELA BASICA NILCAHUIN
6336;COLEGIO SANTA CRUZ DE LONCOCHE
6337;ESCUELA PARTICULAR JUAN XXIII
6343;ESCUELA PARTICULAR COLLICO
6344;ESCUELA PARTICULAR LIGLELFUN
6345;ESCUELA PARTICULAR PULMAHUE
6347;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA
6348;COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT
6349;ESCUELA AGUAS Y GAVIOTAS
6350;ESCUELA RAYEN LAFQUEN QUEULE
6351;ESCUELA EL SEMBRADOR
6352;ESCUELA AMANECER DE VILLA LOS BOLDOS
6353;ESCUELA SAN PEDRO
6354;ESCUELA LA CASCADA
6358;ESCUELA BASICA ESTACION TOLTEN
6361;ESCUELA DE CAYCHAYEN
6363;ESCUELA PUCHILCO
6370;ESCUELA LA CONCEPCION
6371;ESCUELA ANTU-LAFQUEN
6373;ESCUELA PORMA
6374;ESCUELA BASICA RURAL FLOR DEL VALLE
6377;ESCUELA DE CAMAGUEY
6379;ESCUELA PART. SUBV. SAN JOSÈ OBRERO
6380;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO
6381;ESCUELA PARTICULAR PURALACO
6382;ESCUELA PARTICULAR RAQUINCURA
6385;ESCUELA PARTICULAR CHANQUIN
6389;ESCUELA POCOYAN
6390;ESCUELA PARTICULAR ARAUCANA PELEHUE
6391;ESCUELA PARTICULAR VILLA BOLDOS
6393;ESCUELA PARTICULAR FRUTILLAR
6397;LICEO MUNICIPAL BARROS ARANA
6398;COMPLEJO EDUCACIONAL NUEVA ALBORADA
6399;ESCUELA HORIZONTES
6400;ESCUELA ISLA LLICAN
6407;ESCUELA NOHUALHUE
6410;ESCUELA MALALHUE
6411;ESCUELA PUYEHUE
6413;ESCUELA DE RUCA-CURA
6415;ESCUELA LOS TRONCOS
6420;ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA
6421;ESCUELA PARTICULAR BAUTISTA
6423;ESCUELA PARTICULAR HUALPIN
6424;ESCUELA PARTICULAR ARTURO ALESSANDRI
6425;ESCUELA PARTICULAR QUILIMANZANO
6427;ESCUELA PARTICULAR QUILMER
6429;ESCUELA PARTICULAR REBECA MATTE BELLO
6432;ESCUELA PARTICULAR ALTO CHELLE
6433;ESCUELA PARTICULAR HUILO
6434;ESCUELA PARTICULAR PORMA
6435;ESCUELA PARTICULAR HUIDIMA
6441;ESCUELA RUCA COMCHE DE PELECOE
6442;ESCUELA PARTICULAR LAS DELICIAS
6443;ESCUELA PART. KOM PU LOF NI KIMELTUWE
6444;ESCUELA PARTICULAR BELLAVISTA
6446;ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE
6449;ESCUELA PARTICULAR BERNARDO O`HIGGINS
6452;LICEO REINO DE SUECIA
6454;ESCUELA BASICA COLLICO RANCO
6455;ESCUELA BASICA BARTOLO LLANCALEO
6456;ESCCUELA BASICA INALAFQUEN
6457;ESC. BASICA AUGUSTO WINTER TAPIA
6458;ESCUELA BASICA CALOF
6459;ESC. BASICA ANTONIO LADINO
6460;ESCUELA PARTICULAR SAN SEBASTIAN
6461;ESCUELA PARTICULAR PADRE JUAN WEVERING
6464;ESCUELA PARTICULAR HUAPI
6465;LICEO PART. SUBVENC. LA SIERRA
6471;ESCUELA PARTICULAR SOL NACIENTE
6474;ESCUELA PARTICULAR QUIFO
6475;ESCUELA PARTICULAR LLAGUEY
6477;ESCUELA PARTICULAR PERQUINAN
6478;ESCUELA PARTICULAR PIEDRA ALTA
6479;ESCUELA PARTICULAR DEUME
6480;ESCUELA PARTICULAR NUEVA RUCATRARO
6481;ESCUELA PARTICULAR CHEUCAN
6482;ESCUELA PARTICULAR NUEVO QUIFO
6485;ESCUELA PADRE ERNESTO WILHELM
6486;ESCUELA PARTICULAR SAN GASTON
6487;ESCUELA PARTICULAR LOS CISNES
6488;ESCUELA PARTICULAR DIEGO PORTALES
6489;ESCUELA PARTICULAR SANTA CRUZ
6490;ESCUELA PARTICULAR MANUEL ROJAS
6492;ESCUELA PARTICULAR DAGOBERTO GODOY
6495;ESCUELA RUCA RAQUI
6496;ESCUELA GABRIELA MISTRAL
6497;COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON
6499;ROMILIO ADRIAZOLA
6500;COMPLEJO EDUCACIONAL DARÍO SALAS
6501;ESCUELA BASICA KIM RUKA
6502;ESCUELA BASICA NEHUENTUE
6504;ESCUELA TRANAPUENTE
6506;ESCUELA MUNICIPAL DINAMARCA
6508;ESCUELA BASICA DINAMARCA, LUCERO
6510;ESCUELA BASICA PAILACOYAN
6512;ESCUELA VILLA LAS ARAUCARIAS
6515;ESCUELA CATRIPULLI
6518;ESCUELA BASICA EL MANZANO
6521;ESCUELA BASICA CAMARONES
6522;ESCUELA BASICA PUYANGUE
6523;ESCUELA BASICA CHOMIO
6524;ESCUELA CULLINCO
6525;ESC. BASICA CARLOS PALMA LAFUENTE
6526;ESCUELA BASICA EL PERAL
6527;ESCUELA BASICA ALTO YUPEHUE
6528;ESCUELA BASICA BAJO YUPEHUE
6529;ESCUELA BASICA MATTE Y SANCHEZ
6530;ESC. BASICA PROF.GUILLERMO SALGADO CARRILLO
6539;ESCUELA BASICA COI COI
6542;ESCUELA PARTICULAR ADVENTISTA
6545;ESCUELA PARTICULAR CHANGO
6546;ESCUELA PARTICULAR BAJO PELLAHUEN
6547;ESCUELA PARTICULAR CENTRO LONCOYAMO
6549;ESCUELA PARTICULAR COLONIA LAS NOCHAS
6550;ESCUELA PARTICULAR VISTA HERMOSA
6552;ESCUELA CODIHUE
6553;ESCUELA PARTICULAR ALTO TIRUA
6555;ESCUELA PARTICULAR PILMAIQUENCO
6558;ESCUELA PARTICULAR MIRAFLOR DE PANCUL
6560;ESCUELA PARTICULAR EL AMANECER
6562;ESCUELA PARTICULAR LA ALBORADA
6564;ESCUELA PARTIC.JOSE MIGUEL CARRERA
6566;ESCUELA PARTICULAR JAVIERA CARRERA
6567;ESCUELA PARTICULAR JOSE ABELARDO NUNEZ
6569;ESCUELA PARTICULAR LUIS CRUZ MARTINEZ
6572;ESCUELA PARTICULAR RAMON FREIRE
6575;ESCUELA PARTICULAR ALONSO DE ERCILLA
6576;ESCUELA PARTICULAR CLAUDIO MATTE
6577;COLEGIO DREAM HOUSE
6578;ESCUELA PARTICULAR LA MONTANA
6580;ESCUELA PARTICULAR CAMILO HENRIQUEZ
6583;ESCUELA PARTICULAR RUCATRARO
6584;LICEO INDUSTRIAL C-16 NUEVA IMPERIAL
6585;LICEO LUIS GONZALEZ VASQUEZ
6586;LICEO JAMES MUNDELL
6587;ESCUELA ALEJANDRO GOROSTIAGA
6588;ESCUELA REPUBLICA
6589;ESCUELA JUAN XXIII
6590;ESC. ESP.RET.MENTAL AVANCEMOS JUNTOS
6591;FEDERICO GARC-A LORCA
6593;ESCUELA BASICA EL CRUCERO
6594;ESCUELA BASICA LOS AVELLANOS
6595;ESCUELA BASICA RAYEN RUNGI
6599;ESCUELA BASICA COIHUE CURACO
6600;ESCUELA EL COPIHUAL
6602;ESCUELA BASICA CATRIANCHE
6604;ESCUELA LOS CARRERA
6605;ESC.BASICA RAYEN MAHUIDA
6608;ESC. BASICA LA ARAUCARIA
6611;ESC. BASICA CHIVILCOYAN
6612;ESC. BASICA PICHIRAYEN
6616;ESC. BASICA SANTA CAROLINA
6621;ESC. BASICA MALALCHE BAJO
6622;ESC. BASICA CAMPANARIO
6623;ESCUELA ARENAS BLANCAS
6624;ESC. BASICA EL PROGRESO
6625;ESC. BASICA LOS CANELOS
6626;ESC. BASICA RUCAPANGUE
6627;ESC. BASICA ALTAMIRA
6628;ESC. BASICA LIFKO
6630;ESC. BASICA NUEVA AURORA
6633;ESC. BASICA SANTA MARIA DE BOROA
6635;ESC. BASICA LOS ROBLES
6639;ESCUELA BASICA MANIO DUCANAN
6641;LICEO AGRICOLA CHOL CHOL
6643;LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA
6644;LICEO SAN FCO DE ASIS DE NVA IMPERIAL
6647;ESCUELA PARTICULAR BELEN
6649;LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL
6650;COLEGIO ANGLICANO WILLIAM WILSON
6652;ESCUELA PARTICULAR BOROA
6653;ESCUELA PARTICULAR COILACO
6654;ESCUELA PARTICULAR ENTRE RIOS
6656;ESCUELA PARTICULAR LOS GUINDOS
6658;ESCUELA PARTICULAR LOS CONDORES
6660;ESCUELA PARTICULAR SANTA ISABEL
6662;ESCUELA PARTICULAR LOMA LARGA
6665;ESCUELA PARTICULAR CUDICO
6666;ESCUELA PARTICULAR ALMAGRO
6667;ESCUELA PARTICULAR RULO
6668;ESCUELA PARTICULAR COPINCHE
6669;ESCUELA PARTICULAR DOLLIMCO
6670;ESCUELA PARTICULAR HUEICO
6671;ESCUELA PARTICULAR RENACO
6673;ESCUELA PARTICULAR PUEL MAPU
6674;ESCUELA PARTICULAR ALTO MANIO
6678;ESCUELA PARTICULAR SANTA MARIA
6679;ESCUELA PARTICULAR PIUHUICHEN
6681;ESCUELA PARTICULAR COIPUCO
6684;ESCUELA PARTICULAR SAN ANTONIO
6686;ESCUELA PARTICULAR LIDIA RIQUELME
6688;ESCUELA PARTICULAR TRANAMIL RULO
6689;ESCUELA PARTICULAR BANDERA
6690;ESCUELA PARTICULAR PEDRO AGUIRRE CERDA
6691;ESCUELA PARTICULAR GABRIELA MISTRAL
6692;ESCUELA PARTICULAR ARTURO PRAT
6695;ESCUELA PARTICULAR FAIZI
6699;ESCUELA PARTICULAR AMBROSIO OHIGGINS
6700;ESCUELA PARTICULAR TRAYENCO
6701;ESCUELA PARTICULAR ANIBAL PINTO
6702;ESCUELA PARTICULAR INES DE SUAREZ
6705;ESCUELA PARTICULAR PROF.NIMIA RIVAS
6708;LICEO GREGORIO URRUTIA
6709;ESCUELA MUNICIPAL RIO QUILLEN
6710;ESCUELA BASICA DE LA PIEDRA
6711;ESCUELA BASICA MANIUCO
6712;ESCUELA SAN JUAN DE AILLINCO
6714;ESCUELA MUNICIPAL DE LLUQUENTUE
6715;ESCUELA BASICA TRABUNQUILLEM
6716;ESC. BASICA QUETRE
6718;ESCUELA BASICA DE EL CAPRICHO
6719;ESCUELA BASICA CHACAICO
6721;ESCUELA REDUCCION PANGUECO
6722;ESCUELA BASICA QUINAHUE
6725;ESCUELA DE HUAMPOMALLIN
6726;ESCUELA BASICA SANTA MARGARITA
6728;ESCUELA BASICA TRIF TRIFCO
6731;ESCUELA BASICA PELANTARO
6732;ESC. BASICA FORTIN NIELOL
6734;ESCUELA PARTICULAR SAN SEBASTIAN
6735;ESCUELA PARTICULAR ADVENTISTA
6736;ESCUELA PARTICULAR RAPA
6737;ESCUELA PARTICULAR PAILLAHUE
6738;ESCUELA PARTICULAR REPOCURA
6739;ESCUELA MUNICIPAL NILPE
6741;ESCUELA PARTICULAR EL PROGRESO
6743;ESCUELA PARTICULAR RENICURA
6745;ESCUELA PARTICULAR BELLAVISTA
6747;ESCUELA PARTICULAR EL PERAL
6748;ESCUELA PARTICULAR EL JARDIN
6750;ESCUELA LLOLLETUE
6751;INSTITUTO COMERCIAL DE VALDIVIA
6752;LICEO TECNICO VALDIVIA
